,Image Label,Reconstruction Loss
304,0,78.35334777832031
305,0,121.73908996582031
306,1,71.41947174072266
307,1,189.15794372558594
308,0,360.5256652832031
309,0,16.819778442382812
310,1,40.10641098022461
311,0,86.08868408203125
312,0,55.48112487792969
313,1,192.80950927734375
314,0,487.2148742675781
315,1,79.45052337646484
316,1,122.05908203125
317,0,112.84866333007812
318,1,126.17520904541016
319,1,80.16102600097656
320,0,32.834373474121094
321,1,119.03407287597656
322,0,89.7078857421875
323,0,125.56611633300781
324,0,169.098876953125
325,0,58.9211540222168
326,1,138.23992919921875
327,0,370.036376953125
328,0,93.62454223632812
329,0,125.75918579101562
330,0,76.28107452392578
331,0,68.08411407470703
332,0,75.76678466796875
333,0,100.51638793945312
334,0,85.21699523925781
335,0,257.88531494140625
336,1,38.671451568603516
337,1,101.14110565185547
338,0,110.66236877441406
339,1,69.17376708984375
340,1,51.705177307128906
341,0,42.3127555847168
342,0,93.76437377929688
343,0,106.19901275634766
344,0,114.99172973632812
345,0,182.5501251220703
346,1,94.4585189819336
347,1,33.97508239746094
348,0,151.90895080566406
349,0,258.27960205078125
350,0,123.51760864257812
351,0,400.4718322753906
352,1,128.47360229492188
353,0,129.69607543945312
354,0,139.39649963378906
355,0,139.75726318359375
356,0,63.318572998046875
357,0,117.6109619140625
358,1,210.51058959960938
359,1,140.4794158935547
360,0,168.16307067871094
361,0,32.965354919433594
362,0,88.67570495605469
363,1,179.17941284179688
364,0,128.87335205078125
365,0,36.14046859741211
366,0,109.01771545410156
367,0,64.65968322753906
368,0,91.02538299560547
369,0,23.71476173400879
370,0,151.2135772705078
371,0,121.26394653320312
372,0,302.2442932128906
373,1,77.12699127197266
374,0,50.55534362792969
375,1,128.8437957763672
376,0,75.30401611328125
377,0,135.3302001953125
378,0,78.77099609375
379,0,62.20878219604492
380,0,104.46070861816406
381,0,184.57557678222656
382,0,82.79142761230469
383,0,42.469486236572266
384,0,109.46234130859375
385,0,99.39630889892578
386,0,121.53263854980469
387,0,43.116485595703125
388,0,134.42837524414062
389,0,192.1864776611328
390,0,139.12307739257812
391,1,56.885414123535156
392,0,234.88844299316406
393,1,85.35936737060547
394,0,104.52250671386719
395,0,96.54623413085938
396,0,81.72328186035156
397,0,92.54055786132812
398,1,41.65648651123047
399,1,199.76995849609375
400,1,33.434181213378906
401,0,97.59530639648438
402,0,178.39993286132812
403,0,155.97390747070312
404,0,232.66952514648438
405,0,216.5729217529297
406,0,230.3684844970703
407,0,136.7362060546875
408,0,142.88075256347656
409,1,157.95169067382812
410,0,85.79557800292969
411,0,278.7420959472656
412,0,190.23028564453125
413,0,199.88040161132812
414,0,219.24371337890625
415,0,121.06889343261719
416,1,89.37396240234375
417,0,39.09923553466797
418,0,232.67678833007812
419,0,61.02065658569336
420,0,209.13623046875
421,0,120.87569427490234
422,0,171.15029907226562
423,0,285.72503662109375
424,0,199.42098999023438
425,1,107.49758911132812
426,0,78.49193572998047
427,0,180.04736328125
428,1,205.3165740966797
429,0,112.72807312011719
430,0,108.1199951171875
431,0,151.46066284179688
432,0,126.61845397949219
433,0,123.1661376953125
434,0,158.32290649414062
435,0,190.1084747314453
436,0,236.60067749023438
437,0,516.2070922851562
438,0,125.74729919433594
439,1,77.47720336914062
440,0,40.43536376953125
441,0,286.8636474609375
442,0,139.6988067626953
443,0,148.17408752441406
444,0,67.73724365234375
445,0,45.06403350830078
446,0,137.60838317871094
447,0,125.88126373291016
448,0,216.96026611328125
449,0,133.70838928222656
450,1,79.87431335449219
451,1,85.79176330566406
452,0,29.155059814453125
453,0,55.656585693359375
454,0,191.78549194335938
455,0,82.69377899169922
456,0,161.04776000976562
457,0,140.19326782226562
458,0,135.60491943359375
459,1,69.78237915039062
460,0,151.38450622558594
461,0,95.22244262695312
462,0,116.39229583740234
463,0,89.32244873046875
464,1,114.21190643310547
465,0,90.00009155273438
466,0,105.06620788574219
467,0,133.28289794921875
468,0,90.08251953125
469,0,207.63076782226562
470,1,270.3870544433594
471,0,203.71620178222656
472,0,212.2897186279297
473,1,81.88642883300781
474,1,114.07926940917969
475,0,132.8753662109375
476,0,114.62600708007812
477,0,69.54532623291016
478,0,86.79690551757812
479,0,118.86146545410156
480,0,50.141536712646484
481,0,307.3216552734375
482,1,59.670127868652344
483,0,99.41849517822266
484,0,60.11805725097656
485,0,229.8406219482422
486,0,109.98832702636719
487,0,87.65345764160156
488,0,99.55250549316406
489,0,131.38754272460938
490,1,98.00004577636719
491,1,164.93539428710938
492,1,106.02206420898438
493,1,151.3660888671875
494,1,102.47755432128906
495,1,162.28892517089844
496,0,35.933231353759766
497,0,197.62570190429688
498,1,102.48735046386719
499,0,116.76727294921875
500,0,176.41323852539062
501,0,118.3101577758789
502,0,57.78053665161133
503,0,111.13345336914062
504,0,78.2270278930664
505,0,98.64126586914062
506,0,114.38298034667969
507,0,102.54318237304688
508,1,177.66827392578125
509,1,61.42186737060547
510,0,86.56135559082031
511,0,53.04362487792969
512,0,127.37469482421875
513,0,54.77031707763672
514,0,222.44671630859375
515,0,204.48974609375
516,0,127.01188659667969
517,1,181.63470458984375
518,0,73.83897399902344
519,0,116.97834777832031
520,0,84.1756362915039
521,0,85.66304016113281
522,0,93.3633041381836
523,0,162.2593231201172
524,0,114.6669921875
525,0,50.28758239746094
526,1,54.449729919433594
527,0,117.4968490600586
528,0,109.31785583496094
529,0,120.66461181640625
530,0,94.7330322265625
531,0,127.5478286743164
532,0,207.595947265625
533,0,127.72370910644531
534,0,101.65250396728516
535,0,70.42284393310547
536,0,185.568603515625
537,0,86.17369079589844
538,0,94.39139556884766
539,0,128.25430297851562
540,0,166.01739501953125
541,0,81.14791870117188
542,0,118.5072021484375
543,0,64.25782012939453
544,0,485.82421875
545,1,178.4039306640625
546,0,97.02114868164062
547,0,100.23546600341797
548,0,131.26979064941406
549,0,72.75115966796875
550,0,186.01626586914062
551,0,193.56494140625
552,0,102.3177490234375
553,1,50.72704315185547
554,0,139.55520629882812
555,0,103.3299331665039
556,0,180.656005859375
557,0,112.22999572753906
558,0,70.69183349609375
559,1,54.36235809326172
560,0,170.13897705078125
561,0,119.10009765625
562,0,230.77088928222656
563,0,52.11663055419922
564,0,147.31138610839844
565,0,47.99301528930664
566,0,68.83045959472656
567,0,216.56663513183594
568,0,56.95868682861328
569,0,70.55839538574219
570,0,95.28536224365234
571,0,237.52200317382812
572,0,154.68063354492188
573,0,62.931121826171875
574,0,104.1423110961914
575,1,73.76792907714844
576,0,67.12574005126953
577,1,76.02328491210938
578,1,57.314552307128906
579,0,134.69398498535156
580,0,120.19482421875
581,0,159.66812133789062
582,0,121.19146728515625
583,1,48.410308837890625
584,0,249.55661010742188
585,0,153.57330322265625
586,0,83.41184997558594
587,0,98.38235473632812
588,0,125.09468078613281
589,0,48.824974060058594
590,0,85.77039337158203
591,0,118.78846740722656
592,1,59.193206787109375
593,0,81.67826080322266
594,0,78.9206314086914
595,0,57.00315475463867
596,0,163.52012634277344
597,0,67.64090728759766
598,0,415.24237060546875
599,0,138.78627014160156
600,0,109.43926239013672
601,0,157.9968719482422
602,0,213.98536682128906
603,0,162.97789001464844
604,0,74.51229095458984
605,0,137.476318359375
606,0,84.3570327758789
607,0,283.4229431152344
608,0,175.0
609,0,75.00420379638672
610,0,156.91844177246094
611,0,77.56401824951172
612,0,101.42767333984375
613,0,76.4279556274414
614,0,73.60415649414062
615,0,130.7683563232422
616,0,146.72216796875
617,0,75.79589080810547
618,0,106.0336685180664
619,0,114.17645263671875
620,0,314.7071838378906
621,1,218.14645385742188
622,0,67.8763427734375
623,0,193.13681030273438
624,0,102.63663482666016
625,1,49.44508743286133
626,1,117.03337097167969
627,1,40.177433013916016
628,0,264.0810241699219
629,0,147.11549377441406
630,1,78.55508422851562
631,0,141.2275390625
632,0,50.54111099243164
633,1,157.8670196533203
634,0,128.14968872070312
635,0,85.33771514892578
636,0,42.94209671020508
637,0,106.9238510131836
638,0,85.42733764648438
639,1,187.84286499023438
640,0,211.02207946777344
641,1,100.58946990966797
642,0,117.11109924316406
643,0,96.80532836914062
644,0,69.27079772949219
645,0,70.6321029663086
646,0,160.78395080566406
647,0,90.02845001220703
648,0,55.64762878417969
649,0,140.28079223632812
650,0,76.30548858642578
651,0,104.46809387207031
652,0,99.04263305664062
653,0,202.06430053710938
654,0,21.615245819091797
655,0,191.3897247314453
656,0,123.53089904785156
657,1,155.38075256347656
658,1,184.11041259765625
659,0,74.47254943847656
660,0,160.74461364746094
661,0,100.16950225830078
662,0,129.4093780517578
663,0,64.32457733154297
664,1,36.872982025146484
665,1,72.50099182128906
666,0,74.36491394042969
667,0,94.25714111328125
668,0,95.7081298828125
669,1,138.76925659179688
670,0,334.0469055175781
671,0,169.9971923828125
672,0,288.6045837402344
673,0,135.0518798828125
674,1,107.57379150390625
675,0,173.58065795898438
676,0,616.6351928710938
677,0,75.84683227539062
678,0,144.42552185058594
679,0,139.21762084960938
680,0,49.851654052734375
681,0,205.37559509277344
682,0,137.642822265625
683,0,118.96768188476562
684,1,102.79315185546875
685,0,87.66165924072266
686,0,196.56768798828125
687,0,118.73005676269531
688,0,78.42755889892578
689,0,147.40478515625
690,0,139.75384521484375
691,1,135.80311584472656
692,0,62.11183166503906
693,1,85.4004898071289
694,0,114.36783599853516
695,0,132.91836547851562
696,0,138.93870544433594
697,0,85.57318115234375
698,0,93.21605682373047
699,0,119.84414672851562
700,0,71.34666442871094
701,0,131.88623046875
702,0,159.143798828125
703,0,147.376220703125
704,0,207.5452880859375
705,0,24.688825607299805
706,0,136.69876098632812
707,0,99.65397644042969
708,0,115.7818832397461
709,1,80.41039276123047
710,0,191.58091735839844
711,0,93.75942993164062
712,0,86.6761245727539
713,0,121.57640838623047
714,0,45.15855026245117
715,0,89.13912200927734
716,0,165.97239685058594
717,0,73.56464385986328
718,1,34.951568603515625
719,0,141.63076782226562
720,0,127.02104949951172
721,0,272.4375
722,0,107.97023010253906
723,0,47.140926361083984
724,0,191.44369506835938
725,0,28.626407623291016
726,0,186.34596252441406
727,0,299.1478271484375
728,1,86.19953155517578
729,0,115.34444427490234
730,0,111.3407211303711
731,0,113.6763687133789
732,0,44.245811462402344
733,0,89.63174438476562
734,0,78.30728149414062
735,0,167.17198181152344
736,0,76.65380859375
737,0,247.607666015625
738,0,187.81430053710938
739,0,141.7392120361328
740,0,107.61647033691406
741,0,103.69559478759766
742,0,78.25715637207031
743,0,66.77826690673828
744,0,224.55813598632812
745,0,118.15845489501953
746,0,103.0062484741211
747,0,65.03453063964844
748,0,159.38211059570312
749,0,156.04592895507812
750,1,106.75369262695312
751,0,145.9002685546875
752,0,68.42948150634766
753,0,116.19744873046875
754,0,123.68148803710938
755,0,66.19464111328125
756,0,139.0362548828125
757,0,69.61485290527344
758,0,134.57113647460938
759,0,90.11091613769531
760,0,114.33561706542969
761,0,102.23113250732422
762,0,417.05084228515625
763,0,311.6524963378906
764,1,102.49436950683594
765,1,52.993247985839844
766,0,187.93231201171875
767,1,40.545143127441406
768,0,103.30345153808594
769,0,205.80679321289062
770,0,124.23793029785156
771,0,148.77391052246094
772,0,104.46276092529297
773,0,191.51007080078125
774,0,74.37968444824219
775,0,35.655799865722656
776,0,75.1229248046875
777,0,120.2341079711914
778,0,309.9463806152344
779,0,107.33423614501953
780,0,200.9933624267578
781,0,179.57568359375
782,0,83.49762725830078
783,0,42.023738861083984
784,1,74.36647033691406
785,0,45.34062957763672
786,1,59.32826232910156
787,1,58.366756439208984
788,0,134.13290405273438
789,0,127.60281372070312
790,0,87.78544616699219
791,0,137.65859985351562
792,0,118.07879638671875
793,0,148.56808471679688
794,1,112.9398193359375
795,1,113.22101593017578
796,0,120.74943542480469
797,0,133.04754638671875
798,0,74.2957763671875
799,0,108.91870880126953
800,1,91.63243103027344
801,1,99.65940856933594
802,0,158.37998962402344
803,0,42.65394592285156
804,0,108.32084655761719
805,0,138.22915649414062
806,0,54.12165832519531
807,1,110.29496765136719
808,0,63.929874420166016
809,0,126.53315734863281
810,0,147.15733337402344
811,0,164.7510986328125
812,0,114.78956604003906
813,0,93.69402313232422
814,0,261.60693359375
815,0,428.2619934082031
816,0,174.65611267089844
817,0,102.09668731689453
818,1,65.44879913330078
819,0,116.65070343017578
820,1,168.63121032714844
821,0,105.54293823242188
822,0,74.69161987304688
823,0,192.4801025390625
824,0,63.298500061035156
825,0,96.67039489746094
826,1,106.88050842285156
827,0,73.41483306884766
828,1,57.50075912475586
829,0,161.4016571044922
830,0,176.66775512695312
831,0,130.9298858642578
832,0,68.05088806152344
833,0,144.29161071777344
834,0,127.08321380615234
835,0,103.24199676513672
836,0,232.40846252441406
837,1,56.08802795410156
838,0,65.9802474975586
839,0,57.9549446105957
840,0,88.19984436035156
841,0,176.34022521972656
842,0,102.88591003417969
843,0,44.88064193725586
844,0,71.92144775390625
845,0,331.3135070800781
846,0,91.77735900878906
847,0,149.70855712890625
848,0,91.87545776367188
849,0,228.14163208007812
850,1,91.56623840332031
851,1,77.83061218261719
852,0,129.2267303466797
853,0,40.62822723388672
854,0,139.04217529296875
855,0,199.00723266601562
856,0,49.243160247802734
857,1,189.2899169921875
858,1,74.92057037353516
859,0,185.56222534179688
860,0,35.7157096862793
861,1,83.32025146484375
862,0,113.7179183959961
863,0,71.5359115600586
864,0,52.99424362182617
865,0,283.79217529296875
866,0,130.78366088867188
867,1,119.16091918945312
868,0,201.21826171875
869,0,70.8976058959961
870,0,78.42778778076172
871,0,145.00836181640625
872,0,481.05657958984375
873,1,93.792724609375
874,0,162.31651306152344
875,0,100.23237609863281
876,0,48.06684875488281
877,0,97.36712646484375
878,1,75.78050231933594
879,0,117.41864013671875
880,0,31.885305404663086
881,0,164.75985717773438
882,0,88.04659271240234
883,0,78.90886688232422
884,0,138.4738311767578
885,0,76.89005279541016
886,0,250.7166290283203
887,0,256.59228515625
888,0,204.84861755371094
889,0,80.22804260253906
890,1,118.68502807617188
891,1,62.45630645751953
892,1,62.29998779296875
893,0,172.3660888671875
894,0,151.3880615234375
895,0,128.87786865234375
896,0,189.197998046875
897,1,189.3790283203125
898,1,70.60565185546875
899,0,124.88007354736328
900,0,53.871761322021484
901,0,114.23233032226562
902,0,179.0553436279297
903,1,46.51424026489258
904,1,262.6640930175781
905,0,48.384063720703125
906,0,60.04608154296875
907,0,113.72280883789062
908,0,103.63995361328125
909,0,113.91373443603516
910,0,177.87637329101562
911,0,81.20356750488281
912,0,149.21701049804688
913,0,300.6583251953125
914,0,243.38397216796875
915,0,162.41375732421875
916,0,76.19535827636719
917,1,179.9224853515625
918,0,134.17193603515625
919,0,76.45024108886719
920,0,77.10990142822266
921,0,144.61181640625
922,0,92.10696411132812
923,0,134.5585479736328
924,1,176.11814880371094
925,1,38.31532287597656
926,0,112.73479461669922
927,0,105.37271118164062
928,1,86.59520721435547
929,0,48.41643524169922
930,0,64.34225463867188
931,0,223.56497192382812
932,0,161.94387817382812
933,0,105.2913589477539
934,0,85.20295715332031
935,0,239.74203491210938
936,0,127.58845520019531
937,1,54.38677215576172
938,1,36.925697326660156
939,1,87.21991729736328
940,0,107.77051544189453
941,0,85.04608154296875
942,0,83.94941711425781
943,0,329.22589111328125
944,0,203.58905029296875
945,0,204.74789428710938
946,1,56.08833312988281
947,0,75.22712707519531
948,0,122.86106872558594
949,0,121.69979858398438
950,0,287.79571533203125
951,0,179.2450408935547
952,0,62.71434783935547
953,1,163.5497589111328
954,0,178.20362854003906
955,1,376.897216796875
956,0,104.46182250976562
957,0,115.39955139160156
958,0,134.93814086914062
959,0,75.1111831665039
960,0,79.99649810791016
961,1,38.18760681152344
962,0,125.13736724853516
963,0,119.60894775390625
964,1,103.01966857910156
965,0,20.803573608398438
966,0,81.75008392333984
967,0,238.42237854003906
968,0,88.02214050292969
969,0,79.29631805419922
970,0,245.04840087890625
971,0,49.318878173828125
972,1,121.90271759033203
973,0,61.632083892822266
974,0,105.77682495117188
975,0,100.14019012451172
976,1,112.99384307861328
977,0,51.96202850341797
978,0,83.75057983398438
979,0,226.3555908203125
980,0,277.2286682128906
981,0,59.263118743896484
982,0,122.54666137695312
983,1,62.466644287109375
984,0,147.46656799316406
985,0,112.671875
986,0,100.36898040771484
987,0,251.3665771484375
988,0,103.03208923339844
989,0,101.574951171875
990,0,84.29696655273438
991,0,146.8054656982422
992,0,82.84188842773438
993,1,133.9427490234375
994,1,170.13250732421875
995,1,102.97518157958984
996,0,166.357666015625
997,0,50.6336555480957
998,0,83.6115493774414
999,0,61.90931701660156
1000,0,64.2793960571289
1001,0,119.92034912109375
1002,0,77.3543701171875
1003,0,59.63253402709961
1004,1,49.94575500488281
1005,0,132.64114379882812
1006,0,77.23799133300781
1007,0,45.78258514404297
1008,0,106.16455078125
1009,1,54.34407043457031
1010,0,54.27649688720703
1011,0,80.93733215332031
1012,0,164.99127197265625
1013,0,138.76187133789062
1014,0,134.38522338867188
1015,0,183.90249633789062
1016,0,201.94241333007812
1017,0,101.19526672363281
1018,0,90.26707458496094
1019,0,206.70977783203125
1020,0,90.17154693603516
1021,0,74.9638442993164
1022,0,72.26409912109375
1023,1,83.96420288085938
1024,0,74.46240234375
1025,0,121.50448608398438
1026,0,43.75105667114258
1027,1,60.10570526123047
1028,0,165.21502685546875
1029,0,158.64016723632812
1030,0,469.0840148925781
1031,0,247.14739990234375
1032,0,85.87015533447266
1033,0,82.4678726196289
1034,1,110.00760650634766
1035,0,140.85118103027344
1036,0,67.45037078857422
1037,0,40.454288482666016
1038,0,118.85289764404297
1039,0,315.931396484375
1040,0,151.7706298828125
1041,0,211.95941162109375
1042,0,130.81967163085938
1043,0,65.64110565185547
1044,0,38.4884033203125
1045,1,139.78448486328125
1046,1,71.88265991210938
1047,0,60.5391731262207
1048,1,67.13694763183594
1049,1,102.01065826416016
1050,0,81.01062774658203
1051,0,75.43502807617188
1052,0,272.9443359375
1053,1,58.75703811645508
1054,0,43.11429214477539
1055,0,91.78907775878906
1056,0,72.19927978515625
1057,0,170.4781494140625
1058,1,62.22658157348633
1059,0,58.58753204345703
1060,0,226.70864868164062
1061,0,66.7569580078125
1062,1,67.67008209228516
1063,0,87.69743347167969
1064,0,75.7249984741211
1065,0,129.5828857421875
1066,0,108.53809356689453
1067,0,94.46444702148438
1068,0,161.4221649169922
1069,0,182.17764282226562
1070,1,57.695350646972656
1071,0,103.15650939941406
1072,0,202.36270141601562
1073,0,359.94091796875
1074,0,150.02401733398438
1075,0,124.14252471923828
1076,0,275.4080810546875
1077,0,135.07135009765625
1078,0,41.47847366333008
1079,1,42.289955139160156
1080,0,145.90951538085938
1081,1,102.4096450805664
1082,0,96.22493743896484
1083,0,95.78639221191406
1084,0,110.24897766113281
1085,0,93.96222686767578
1086,0,123.01457977294922
1087,0,211.42457580566406
1088,1,95.5599594116211
1089,1,112.7234115600586
1090,0,105.04493713378906
1091,1,37.47142028808594
1092,0,89.82237243652344
1093,0,84.7416000366211
1094,0,156.05982971191406
1095,0,159.58224487304688
1096,1,67.43865966796875
1097,0,164.03709411621094
1098,0,220.99725341796875
1099,0,68.40653228759766
1100,0,74.17410278320312
1101,0,102.97552490234375
1102,0,160.52781677246094
1103,0,348.76806640625
1104,0,101.26295471191406
1105,0,111.67898559570312
1106,0,47.12792205810547
1107,0,118.3399429321289
1108,0,76.87442016601562
1109,0,126.7903823852539
1110,0,117.49067687988281
1111,0,71.0367431640625
1112,0,180.37916564941406
1113,0,57.951560974121094
1114,1,60.555908203125
1115,0,107.53665924072266
1116,0,166.89093017578125
1117,1,148.35809326171875
1118,0,66.46138000488281
1119,0,80.87472534179688
1120,0,43.50517654418945
1121,1,81.40045928955078
1122,1,29.493358612060547
1123,0,124.33282470703125
1124,0,54.340606689453125
1125,0,95.65164184570312
1126,0,148.65631103515625
1127,0,42.43487548828125
1128,1,140.00193786621094
1129,1,143.21229553222656
1130,0,228.60037231445312
1131,0,95.9166259765625
1132,0,153.36109924316406
1133,0,80.58488464355469
1134,0,167.30259704589844
1135,1,56.859981536865234
1136,0,98.63227844238281
1137,0,78.55840301513672
1138,0,184.06607055664062
1139,0,83.24114227294922
1140,0,183.9119873046875
1141,1,162.53118896484375
1142,1,60.02344512939453
1143,0,124.53294372558594
1144,0,60.61500930786133
1145,0,128.27586364746094
1146,0,94.1546630859375
1147,0,226.96559143066406
1148,0,119.6277084350586
1149,0,136.41334533691406
1150,1,140.45571899414062
1151,0,618.77685546875
1152,0,50.48517608642578
1153,0,311.1402282714844
1154,0,139.8123321533203
1155,1,113.35649871826172
1156,1,58.577659606933594
